origin,destination,mode,commodity,band,valueMmUsd,kilotons,megaTonMiles
20,4,4,21,7,8,16,37
20,4,5,21,7,69,62,187
20,4,1,23,7,30,513,1363
20,4,2,23,7,54,2001,5950
20,4,4,23,7,95,12,28
20,4,5,23,7,45,412,1208
20,4,1,24,7,49,457,1225
20,4,2,24,7,3,39,119
20,4,5,24,7,18,84,246
20,4,5,25,7,2,14,40
20,4,1,26,7,42,193,508
20,4,1,27,7,6,396,1041
20,4,1,28,7,7,691,1959
20,4,5,28,7,4,18,53
20,4,1,29,7,49,434,1196
20,4,4,29,7,7,63,144
20,4,5,29,7,53,335,987
20,4,1,30,7,583,707,1887
20,4,5,30,7,42,89,262
20,4,1,31,7,29,411,1149
20,4,5,31,7,121,1355,3840
20,4,1,32,7,12,244,654
20,4,5,32,7,7,47,141
20,4,1,33,7,32,123,327
20,4,5,33,7,15,78,232
20,4,1,34,7,134,491,1306
20,4,5,34,7,22,65,190
20,4,1,35,7,217,1068,2976
20,4,4,35,7,51,4,10
20,4,5,35,7,205,245,729
20,4,1,36,7,5,67,181
20,4,5,36,7,2,19,56
20,4,1,37,7,261,115,308
20,4,4,37,7,2,7,18
20,4,5,37,7,194,39,112
20,4,1,38,7,10,38,103
20,4,4,38,7,3,18,42
20,4,5,38,7,99,72,215
20,4,1,39,7,68,1222,3314
20,4,5,39,7,7,169,504
20,4,1,40,7,482,3716,9697
20,4,4,40,7,4,29,67
20,4,5,40,7,97,154,452
20,4,1,42,7,179,719,1954
20,4,5,42,7,36,92,271
20,5,1,7,6,2,116,197
20,5,4,20,5,1,13,20
20,5,5,21,6,7,34,65
20,5,1,23,6,15,1595,2696
20,5,1,24,6,1,35,60
20,5,5,24,6,1,26,47
20,5,5,25,6,2,38,64
20,5,5,26,6,43,508,915
20,5,1,27,6,6,387,748
20,5,5,28,6,5,11,20
20,5,1,29,6,6,54,95
20,5,5,29,6,4,46,85
20,5,1,30,6,131,51,86
20,5,5,30,6,17,47,85
20,5,5,31,6,59,684,1197
20,5,1,32,6,8,331,560
20,5,5,32,6,1,5,10
20,5,1,33,6,21,546,952
20,5,1,34,6,8,56,103
20,5,5,34,6,2,24,44
20,5,1,35,6,4,24,41
20,5,1,35,7,5,46,95
20,5,5,35,6,99,68,125
20,5,5,37,6,1,5,10
20,5,1,38,6,1,10,17
20,5,5,38,6,13,20,36
20,5,1,39,6,43,961,1696
20,5,1,40,6,3,63,108
20,5,1,40,7,3,42,86
20,5,5,40,6,39,59,108
20,5,1,42,6,2,63,108
20,5,1,42,7,1,49,100
20,5,5,42,6,20,31,57
20,6,1,3,2,11,2816,899
20,6,1,4,2,52,3475,1441
20,6,1,5,2,5,159,64
20,6,1,7,2,30,2251,800
20,6,1,17,2,7,1311,448
20,6,4,20,2,4,21,6
20,6,1,21,2,631,104,36
20,6,5,21,2,39,49,19
20,6,1,23,1,11,1837,430
20,6,1,23,2,33,5706,1896
20,6,5,23,2,7,10,3
20,6,1,24,2,11,176,60
20,6,5,24,2,3,37,16
20,6,5,25,2,2,4,2
20,6,1,26,2,69,720,216
20,6,5,26,2,1,17,6
20,6,1,28,1,1,245,57
20,6,1,28,2,3,126,48
20,6,5,28,2,2,5,2
20,6,1,29,1,1,10,2
20,6,5,29,2,7,41,17
20,6,1,30,2,3,57,19
20,6,5,30,2,28,50,18
20,6,1,31,2,46,6292,2087
20,6,5,31,2,1,40,11
20,6,1,32,2,78,2937,976
20,6,5,32,2,1,4,1
20,6,1,33,2,34,6166,1803
20,6,5,33,2,1,30,12
20,6,1,34,1,31,91,21
20,6,1,34,2,3,41,15
20,6,5,34,2,4,33,12
20,6,1,35,1,169,15,4
20,6,1,35,2,3,37,13
20,6,5,35,2,203,62,25
20,6,1,36,2,14,225,77
20,6,5,36,2,1,15,5
20,6,1,37,2,17,6,2
20,6,4,37,2,1,5,1
20,6,1,38,2,1,5,3
20,6,5,38,2,3,39,14
20,6,1,39,1,2,60,14
20,6,1,39,2,64,934,366
20,6,5,39,2,1,10,4
20,6,1,40,1,1,19,4
20,6,1,40,2,3,64,22
20,6,5,40,2,32,55,21
20,6,1,41,2,32,2831,867
20,6,1,42,1,1,47,11
20,6,1,42,2,25,822,295
20,6,5,42,2,18,43,18
20,7,1,1,0,24,2244,215
20,7,1,1,1,54,7222,1137
20,7,1,2,0,6,4559,418
20,7,1,2,1,36,26281,3922
20,7,1,3,0,22,2060,189
20,7,1,3,1,59,10082,1088
20,7,1,4,1,67,15641,2363
20,7,1,5,0,4,45,4
20,7,1,5,1,147,5789,795
20,7,1,6,0,6,605,60
20,7,1,6,1,62,5958,936
20,7,1,7,0,7,281,16
20,7,1,7,1,226,50289,8174
20,7,1,8,0,10,751,62
20,7,1,9,0,34,73,7
20,7,1,11,1,1,5115,871
20,7,1,12,0,14,152648,10093
20,7,1,13,1,1,3593,693
20,7,1,17,0,15,724,62
20,7,1,17,1,26,4599,483
20,7,1,18,2,4,682,175
20,7,1,19,0,14,13852,1344
20,7,1,20,0,2,49,3
20,7,1,21,0,89,155,14
20,7,5,21,0,23,19,2
20,7,1,22,1,10,1917,272
20,7,1,23,0,2,874,81
20,7,1,23,1,37,2197,289
20,7,1,24,0,40,739,64
20,7,1,24,1,58,791,170
20,7,5,24,0,1,10,1
20,7,5,24,1,1,20,4
20,7,1,26,0,150,16614,1219
20,7,1,26,1,108,8127,991
20,7,5,26,0,1,20,2
20,7,1,27,0,2,82,6
20,7,1,27,1,3,243,47
20,7,1,27,2,2,21,5
20,7,1,28,0,12,722,62
20,7,1,28,1,43,3212,722
20,7,1,29,0,78,408,39
20,7,1,29,1,1,37,4
20,7,5,29,0,113,76,7
20,7,5,29,1,7,48,7
20,7,1,30,0,18,16,2
20,7,1,30,1,3521,6440,707
20,7,5,30,0,3,20,2
20,7,5,30,1,1,30,4
20,7,1,31,0,27,14725,1241
20,7,1,31,1,27,9457,1468
20,7,1,31,2,97,5810,1524
20,7,2,31,1,2,77,11
20,7,5,31,0,3,1815,156
20,7,1,32,0,13,1078,87
20,7,1,33,0,1,12,1
20,7,1,33,1,26,1868,243
20,7,5,33,0,1,7,1
20,7,5,33,1,1,18,3
20,7,1,34,0,89,3698,221
20,7,1,34,1,6,66,8
20,7,5,34,1,5,23,4
20,7,1,35,0,6,56,5
20,7,1,35,1,40,7151,947
20,7,5,35,0,2,20,2
20,7,5,35,1,13,17,3
20,7,1,36,0,11,48,3
20,7,1,36,1,12,469,51
20,7,5,36,0,1,11,1
20,7,5,36,1,2,36,5
20,7,1,37,0,20,20,2
20,7,1,39,0,48,374,30
20,7,1,39,1,35,1386,186
20,7,1,40,0,17,857,70
20,7,1,40,1,99,1556,239
20,7,5,40,1,14,38,6
20,7,1,41,1,27,12064,2043
20,7,1,42,0,299,4420,309
20,7,1,42,1,476,17381,2151
20,7,5,42,0,5,76,5
20,7,5,42,1,1,20,3
20,8,1,1,0,12,489,21
20,8,1,1,1,12,517,63
20,8,1,3,0,118,5060,141
20,8,5,3,0,1,29,2
20,8,1,4,0,2,44,1
20,8,1,5,0,212,3566,117
20,8,1,6,0,41,2773,69
20,8,1,7,0,223,15246,756
20,8,1,8,0,34,999,52
20,8,1,9,0,21,154,6
20,8,1,11,0,1,2891,107
20,8,1,11,1,1,1327,201
20,8,1,12,0,1,2944,70
20,8,1,15,1,1,1419,222
20,8,1,18,0,50,10394,258
20,8,1,19,0,12,558,22
20,8,6,19,0,3,1234,43
20,8,1,20,0,20,2692,48
20,8,5,20,0,2,274,14
20,8,1,21,0,53,167,5
20,8,5,21,0,30,70,4
20,8,1,23,0,1,69,3
20,8,1,24,0,194,3288,83
20,8,1,24,1,1,78,8
20,8,5,24,0,3,31,2
20,8,1,25,0,3,1180,31
20,8,1,26,0,134,7497,342
20,8,1,27,0,14,487,20
20,8,1,28,0,39,1208,37
20,8,1,28,1,3,110,13
20,8,5,28,0,2,26,1
20,8,1,29,0,43,377,11
20,8,1,29,1,8,20,3
20,8,5,29,0,28,27,2
20,8,1,30,0,314,1080,39
20,8,5,30,0,15,35,2
20,8,1,31,0,185,27893,990
20,8,1,31,1,2,267,40
20,8,1,32,0,17,341,12
20,8,1,33,0,95,3114,70
20,8,1,33,1,1,96,10
20,8,1,34,0,67,539,15
20,8,5,34,0,121,51,3
20,8,1,35,0,334,1996,56
20,8,1,35,1,1,6,1
20,8,5,35,0,123,110,6
20,8,1,36,0,31,842,33
20,8,1,36,1,1,55,7
20,8,5,36,0,7,12,1
20,8,1,37,0,5,72,3
20,8,5,37,0,2,35,2
20,8,5,38,0,4,10,1
20,8,1,39,0,361,3400,113
20,8,1,39,1,10,153,18
20,8,1,40,0,62,2028,86
20,8,1,40,1,3,181,27
20,8,5,40,0,6,75,5
20,8,5,40,1,1,12,1
20,8,1,41,0,2,546,22
20,8,1,42,0,1071,34195,1078
20,8,1,42,1,11,380,44
20,8,5,42,0,20,77,5
20,9,1,5,5,4,150,181
20,9,1,6,5,4,371,394
20,9,1,7,4,51,1922,1800
20,9,1,7,5,187,5373,5629
20,9,1,19,5,6,214,221
20,9,1,20,4,2,85,77
20,9,1,20,5,2,82,84
20,9,5,20,4,1,30,27
20,9,5,20,5,2,22,23
20,9,1,21,4,1,16,14
20,9,1,21,5,10,29,30
20,9,4,21,4,2,14,11
20,9,5,21,4,48,26,24
20,9,5,21,5,24,38,40
20,9,1,23,4,8,258,220
20,9,1,23,5,12,2330,2425
20,9,4,23,3,2,3,2
20,9,5,23,5,12,35,37
20,9,1,24,4,25,732,687
20,9,1,24,5,6,100,104
20,9,5,24,4,2,26,25
20,9,5,24,5,2,27,29
20,9,1,26,5,54,761,925
20,9,2,27,5,11,621,753
20,9,1,28,5,1,266,278
20,9,5,28,4,2,11,11
20,9,1,29,4,2,62,55
20,9,1,29,5,5,137,147
20,9,4,29,4,7,26,23
20,9,5,29,4,8,89,84
20,9,5,29,5,14,69,76
20,9,1,30,4,258,379,364
20,9,1,30,5,47,117,142
20,9,5,30,4,26,95,90
20,9,5,30,5,2,31,33
20,9,1,31,4,43,648,627
20,9,1,31,5,3,75,84
20,9,4,31,3,1,7,5
20,9,5,31,5,38,627,675
20,9,1,32,4,3,132,122
20,9,1,32,5,6,177,200
20,9,5,32,4,1,13,12
20,9,1,33,4,83,2956,2412
20,9,1,33,5,19,118,120
20,9,5,33,4,2,49,44
20,9,5,33,5,17,26,28
20,9,1,34,4,9,107,100
20,9,1,34,5,26,102,110
20,9,5,34,4,4,16,16
20,9,5,34,5,3,30,32
20,9,1,35,4,55,115,104
20,9,1,35,5,37,323,343
20,9,4,35,4,3,15,12
20,9,5,35,4,141,191,164
20,9,5,35,5,68,53,56
20,9,1,36,4,485,1926,1623
20,9,1,36,5,1,11,12
20,9,5,36,4,1,8,7
20,9,5,36,5,2,38,41
20,9,1,37,4,8,24,22
20,9,1,37,5,6,5,5
20,9,4,37,4,1,12,10
20,9,5,37,5,1,11,11
20,9,1,38,4,3,12,11
20,9,1,38,5,2,14,16
20,9,4,38,4,2,3,3
20,9,5,38,4,30,34,31
20,9,5,38,5,33,27,29
20,9,1,39,4,63,1780,1631
20,9,1,39,5,85,1799,1970
20,9,5,39,4,3,36,35
20,9,5,39,5,24,660,674
20,9,1,40,4,41,271,242
20,9,1,40,5,14,299,312
20,9,5,40,4,50,111,100
20,9,5,40,5,56,70,76
20,9,1,42,4,160,4198,3893
20,9,1,42,5,195,4342,4853
20,9,5,42,4,5,32,27
20,9,5,42,5,17,35,37
20,10,1,7,3,184,5407,3653
20,10,1,7,4,24,835,675
20,10,1,8,3,4,240,171
20,10,1,19,3,1,54,39
20,10,1,20,3,59,2165,1431
20,10,1,20,4,10,600,468
20,10,5,20,3,1,12,8
20,10,1,21,4,83,92,73
20,10,4,21,3,4,11,6
20,10,5,21,3,57,61,40
20,10,1,23,3,18,953,658
20,10,1,23,4,115,4027,3072
20,10,5,23,3,3,9,6
20,10,1,24,3,41,1164,817
20,10,5,24,3,2,33,21
20,10,1,26,3,4,93,65
20,10,1,26,4,4,873,805
20,10,5,26,3,1,18,12
20,10,1,27,3,34,1630,1118
20,10,1,28,4,1,75,62
20,10,1,29,3,64,386,271
20,10,5,29,3,18,125,81
20,10,1,30,3,125,98,70
20,10,1,30,4,23,170,139
20,10,5,30,3,10,41,27
20,10,5,30,4,1,7,6
20,10,1,31,3,314,3575,2463
20,10,1,31,4,7,819,683
20,10,1,32,3,85,1376,928
20,10,1,32,4,1,15,12
20,10,1,33,3,26,103,75
20,10,1,33,4,6,65,51
20,10,5,33,3,1,40,26
20,10,5,33,4,4,9,7
20,10,1,34,3,30,234,156
20,10,1,34,4,1,3,2
20,10,4,34,3,2,12,6
20,10,5,34,3,37,63,40
20,10,5,34,4,4,9,7
20,10,1,35,3,30,433,293
20,10,1,35,4,1,25,20
20,10,5,35,3,97,53,34
20,10,1,36,3,1,9,6
20,10,1,36,4,5,109,88
20,10,5,36,3,1,11,7
20,10,1,37,3,77,62,44
20,10,4,37,3,9,11,6
20,10,5,37,3,35,3,2
20,10,1,38,3,30,15,10
20,10,5,38,3,8,31,21
20,10,1,39,3,52,1377,964
20,10,1,39,4,1,13,10
20,10,5,39,3,5,16,11
20,10,1,40,3,95,1196,824
20,10,1,40,4,138,170,138
20,10,5,40,3,57,41,27
20,10,5,40,4,1,13,10
20,10,1,41,4,5,10117,8080
20,10,1,42,3,39,525,359
20,10,1,42,4,57,1920,1543
20,10,5,42,3,35,78,51
20,11,5,29,7,1,12,56
20,11,4,30,7,27,3,14
20,11,5,30,7,12,21,99
20,11,5,35,7,21,58,275
20,11,5,39,7,4,91,432
20,11,5,40,7,3,55,258
20,11,5,42,7,2,69,324
20,12,1,7,7,13,201,515
20,12,1,29,7,1,13,35
20,12,5,29,7,1,15,37
20,12,5,30,7,2,11,26
20,12,1,33,7,1,18,39
20,12,5,33,7,1,6,13
20,12,5,35,7,1,19,46
20,12,5,38,7,3,10,23
20,12,5,40,7,3,18,43
20,13,5,3,4,2,30,26
20,13,1,5,4,4,125,105
20,13,1,7,4,317,10151,8377
20,13,1,8,4,18,511,418
20,13,1,19,4,4,226,189
20,13,1,20,4,115,3096,2564
20,13,4,20,3,4,27,19
20,13,1,21,4,1,23,17
20,13,4,21,3,6,10,7
20,13,5,21,4,58,42,37
20,13,1,23,4,43,1665,1397
20,13,4,23,3,15,12,8
20,13,5,23,4,28,885,741
20,13,1,24,3,8,87,63
20,13,1,24,4,13,475,383
20,13,5,24,3,4,26,19
20,13,5,24,4,1,23,20
20,13,1,26,4,11,724,549
20,13,5,26,3,2,22,16
20,13,1,27,3,18,1822,1292
20,13,1,27,4,47,2444,2129
20,13,1,28,4,4,157,141
20,13,5,28,4,4,11,10
20,13,1,29,4,15,298,249
20,13,1,29,5,3,48,49
20,13,5,29,4,10,108,95
20,13,1,30,4,229,1185,959
20,13,5,30,4,12,57,49
20,13,1,31,3,21,1139,752
20,13,1,31,4,50,1567,1243
20,13,5,31,4,1,53,44
20,13,1,32,3,5,54,39
20,13,1,32,4,45,1877,1666
20,13,1,33,3,6,61,44
20,13,1,33,4,4,92,75
20,13,5,33,3,7,42,30
20,13,5,33,4,2,25,21
20,13,1,34,4,28,146,118
20,13,5,34,3,2,19,13
20,13,5,34,4,52,49,42
20,13,1,35,4,34,59,48
20,13,5,35,3,4,8,6
20,13,5,35,4,179,203,180
20,13,1,36,4,34,97,86
20,13,5,36,3,3,16,11
20,13,5,36,4,8,15,12
20,13,1,37,4,9,25,23
20,13,5,37,4,1,3,3
20,13,1,38,4,2,18,15
20,13,5,38,3,3,10,7
20,13,5,38,4,11,33,30
20,13,1,39,4,153,3651,2983
20,13,5,39,4,7,24,20
20,13,1,40,4,139,1983,1738
20,13,4,40,3,7,33,23
20,13,5,40,3,2,5,4
20,13,5,40,4,79,87,73
20,13,1,41,4,55,763,620
20,13,1,42,4,37,1999,1622
20,13,5,42,4,159,201,170
20,14,1,7,3,513,12786,7887
20,14,1,7,4,2,342,263
20,14,2,7,2,2,273,136
20,14,1,8,3,13,594,360
20,14,1,20,3,18,503,310
20,14,1,20,4,32,952,741
20,14,4,20,3,1,15,8
20,14,1,21,3,5,23,16
20,14,4,21,3,17,20,11
20,14,5,21,3,5,5,3
20,14,5,21,4,45,76,59
20,14,1,23,3,6,597,358
20,14,1,23,4,6,791,613
20,14,5,23,4,1,10,8
20,14,1,24,3,12,366,245
20,14,1,26,3,5,1054,704
20,14,1,27,3,4,236,161
20,14,1,29,3,163,1041,613
20,14,5,29,4,46,55,42
20,14,1,30,3,102,60,38
20,14,1,30,4,3,32,25
20,14,5,30,3,1,22,12
20,14,5,30,4,2,16,13
20,14,1,31,3,57,1825,1160
20,14,1,31,4,24,652,504
20,14,1,32,3,15,554,337
20,14,1,32,4,30,1166,911
20,14,1,33,3,1,1537,929
20,14,5,33,3,3,19,12
20,14,5,33,4,1,27,21
20,14,1,34,3,25,110,74
20,14,5,34,3,1,17,10
20,14,5,34,4,3,14,11
20,14,1,35,3,1,10,6
20,14,1,35,4,13,28,22
20,14,5,35,3,1,32,21
20,14,5,35,4,103,414,318
20,14,1,36,3,56,551,324
20,14,1,36,4,1,26,20
20,14,5,36,3,2,21,11
20,14,5,36,4,14,49,38
20,14,1,37,3,9,36,21
20,14,5,37,4,1,3,3
20,14,1,38,3,2,19,12
20,14,4,38,3,2,12,6
20,14,5,38,3,1,6,4
20,14,5,38,4,8,22,17
20,14,1,39,3,4,85,52
20,14,1,39,4,1,24,19
20,14,1,40,3,8,69,44
20,14,1,40,4,2,72,55
20,14,5,40,3,17,51,32
20,14,5,40,4,120,41,32
20,14,1,41,3,17,4460,2997
20,14,1,42,3,8,279,169
20,14,5,42,4,54,71,55
20,15,1,7,4,2,76,73
20,15,1,7,5,4,104,120
20,15,1,19,5,3,137,156
20,15,1,20,5,15,2801,3311
20,15,5,21,5,12,13,15
20,15,1,23,5,2,84,100
20,15,1,24,5,1,39,42
20,15,1,27,4,3,247,238
20,15,5,28,4,2,15,14
20,15,1,29,5,1,28,34
20,15,5,29,5,2,19,22
20,15,1,30,5,6,40,42
20,15,1,31,5,11,81,83
20,15,1,32,5,10,489,548
20,15,1,34,5,3,27,27
20,15,5,34,5,1,19,20
20,15,1,35,5,37,11,13
20,15,5,35,5,4,25,28
20,15,4,36,4,2,1,1
20,15,5,36,5,5,135,145
20,15,1,38,5,2,9,10
20,15,4,38,4,1,12,10
20,15,5,38,4,4,8,8
20,15,5,38,5,2,4,5
20,15,1,39,5,1,20,21
20,15,1,40,5,20,33,37
20,15,5,40,4,23,15,14
20,15,5,40,5,13,18,19
20,15,1,41,5,8,3211,3821
20,15,1,42,5,1,48,57
20,16,1,7,5,180,1166,1531
20,16,1,20,5,34,1553,1905
20,16,5,21,5,6,14,19
20,16,1,24,5,3,43,57
20,16,1,29,5,1,17,24
20,16,5,29,5,10,76,97
20,16,1,30,5,3,37,48
20,16,5,30,5,1,15,18
20,16,1,31,5,17,269,302
20,16,1,32,5,39,1448,1690
20,16,5,32,5,1,8,10
20,16,1,33,5,1,44,53
20,16,5,33,5,1,12,15
20,16,5,34,5,1,30,36
20,16,1,35,5,7,39,53
20,16,5,35,5,17,52,68
20,16,1,38,5,2,10,15
20,16,5,38,5,7,31,39
20,16,1,39,5,3,85,104
20,16,1,40,5,21,199,264
20,16,5,40,5,6,42,57
20,16,1,42,5,11,367,505
20,16,5,42,5,4,5,6
20,17,1,5,3,6,232,144
20,17,1,7,3,3,273,175
20,17,1,7,4,74,2275,1904
20,17,1,19,4,7,354,306
20,17,1,20,3,24,332,177
20,17,1,20,4,8,218,178
20,17,4,20,3,2,18,9
20,17,5,20,3,1,29,17
20,17,1,21,4,43,136,112
20,17,4,21,3,11,16,8
20,17,5,21,2,8,21,10
20,17,1,23,3,145,19914,14244
20,17,5,23,3,72,6988,5011
20,17,5,23,4,1,947,768
20,17,1,24,3,3,312,201
20,17,1,24,4,2,50,39
20,17,5,24,3,1,20,13
20,17,1,27,3,12,753,520
20,17,1,29,3,1,26,16
20,17,1,29,4,6,79,70
20,17,5,29,3,3,32,20
20,17,1,30,3,1,41,26
20,17,1,30,4,52,77,65
20,17,5,30,3,6,26,13
20,17,1,31,2,3,137,51
20,17,1,31,3,2,299,183
20,17,5,31,2,285,664,246
20,17,1,33,3,6,189,118
20,17,1,34,3,2,23,12
20,17,1,34,4,10,92,80
20,17,5,34,3,23,9,5
20,17,1,35,3,85,846,461
20,17,1,35,4,38,34,27
20,17,5,35,2,8,8,4
20,17,5,35,3,7,43,26
20,17,5,35,4,2,22,18
20,17,1,36,3,3,30,21
20,17,1,38,3,12,15,11
20,17,5,38,3,2,14,7
20,17,5,38,4,2,12,10
20,17,1,39,3,2,37,23
20,17,1,39,4,3,63,55
20,17,1,40,3,30,268,176
20,17,5,40,2,1,10,5
20,17,5,40,3,23,41,26
20,17,5,40,4,6,7,5
20,17,1,41,4,10,985,832
20,17,2,41,4,2,714,667
20,17,1,42,3,59,1830,1192
20,17,1,42,4,3,124,101
20,17,5,42,3,8,21,11
20,18,1,7,5,8,827,964
20,18,1,8,5,11,454,542
20,18,1,19,5,11,562,666
20,18,1,20,5,25,112,133
20,18,4,21,5,3,13,13
20,18,5,21,5,34,34,41
20,18,5,23,5,1,7,8
20,18,1,24,5,4,117,137
20,18,5,24,5,1,17,22
20,18,1,28,5,1,30,34
20,18,5,29,5,2,23,28
20,18,1,30,5,197,148,171
20,18,5,30,5,4,25,31
20,18,1,33,5,1,30,36
20,18,5,33,5,3,19,24
20,18,1,34,5,6,124,151
20,18,5,34,5,12,24,29
20,18,1,35,5,12,132,156
20,18,5,35,5,64,136,182
20,18,1,36,5,2,22,25
20,18,1,38,5,8,50,57
20,18,4,38,4,12,21,19
20,18,5,38,5,6,39,48
20,18,1,39,5,18,329,377
20,18,5,39,5,1,24,29
20,18,1,40,5,2,58,64
20,18,5,40,5,25,69,86
20,18,1,42,5,2,80,93
20,18,5,42,5,17,16,20
20,19,1,4,3,22,1464,973
20,19,1,5,4,7,83,63
20,19,1,7,3,13,1128,754
20,19,1,7,4,2,114,88
20,19,1,20,3,18,577,391
20,19,5,21,3,122,113,77
20,19,1,23,3,28,3599,2379
20,19,1,24,3,21,177,114
20,19,1,24,4,8,380,303
20,19,5,26,3,1,14,10
20,19,1,29,3,4,178,117
20,19,5,29,3,4,11,8
20,19,5,30,3,3,22,15
20,19,1,31,3,1,270,176
20,19,1,31,4,1,26,20
20,19,5,31,3,26,349,240
20,19,1,32,3,5,260,172
20,19,1,33,3,1,24,16
20,19,5,33,3,2,6,4
20,19,1,34,3,2,27,18
20,19,1,35,3,15,201,132
20,19,5,35,3,2,6,4
20,19,1,36,3,1,27,20
20,19,5,38,3,2,14,10
20,19,1,39,3,16,164,111
20,19,1,39,4,3,65,51
20,19,1,40,3,6,112,76
20,19,5,40,3,30,28,19
20,19,1,42,3,4,102,70
20,20,1,1,0,204,9523,275
20,20,1,1,1,128,6380,814
20,20,5,1,1,1,11,2
20,20,1,2,0,62,48357,1720
20,20,1,2,1,44,36455,4820
20,20,1,3,0,616,86074,1967
20,20,1,3,1,220,34716,5540
20,20,5,3,0,10,204,10
20,20,5,3,1,4,34,5
20,20,1,4,0,1074,265455,10918
20,20,1,5,0,1255,14079,433
20,20,1,5,1,144,1432,174
20,20,5,5,0,16,177,6
20,20,1,6,0,585,40542,1062
20,20,1,6,1,24,2271,316
20,20,1,7,0,3117,421132,10192
20,20,1,7,1,467,42734,7892
20,20,2,7,0,72,12715,136
20,20,2,7,1,8,676,140
20,20,5,7,0,6,128,4
20,20,1,8,0,2092,69195,964
20,20,1,8,1,232,11785,1461
20,20,5,8,1,1,58,8
20,20,1,9,0,240,1541,30
20,20,1,9,1,18,51,7
20,20,1,10,0,8,20993,335
20,20,1,11,0,34,559753,11388
20,20,1,11,1,18,199808,30387
20,20,1,12,0,237,2394561,48611
20,20,1,12,1,16,128121,20621
20,20,1,13,0,97,423118,4265
20,20,1,13,1,28,17225,1931
20,20,5,13,0,27,221,9
20,20,1,14,0,7,3154,56
20,20,1,15,1,71,187955,21742
20,20,1,17,0,6533,1126688,53010
20,20,1,18,0,940,183036,3956
20,20,1,18,1,29,6331,780
20,20,1,19,0,882,404908,12720
20,20,1,19,1,162,43863,5099
20,20,6,19,0,5,2019,98
20,20,1,20,0,353,70157,1316
20,20,1,20,1,4,303,34
20,20,6,20,1,12,740,112
20,20,1,21,0,2391,7463,161
20,20,1,21,1,217,555,72
20,20,5,21,0,660,423,25
20,20,5,21,1,383,252,39
20,20,1,22,0,74,13511,249
20,20,1,22,1,56,8483,1847
20,20,2,22,0,8,332,9
20,20,2,22,1,3,1253,273
20,20,5,22,0,1,829,64
20,20,1,23,0,2259,64111,1283
20,20,1,23,1,118,6133,690
20,20,5,23,0,254,158,7
20,20,5,23,1,3,31,4
20,20,1,24,0,1141,39879,1288
20,20,1,24,1,152,4172,492
20,20,5,24,0,73,560,18
20,20,5,24,1,23,35,5
20,20,1,25,0,101,168045,2833
20,20,1,25,1,1,392,45
20,20,1,26,0,1760,382418,7665
20,20,1,26,1,101,9783,1475
20,20,5,26,0,2,163,5
20,20,5,26,1,2,40,6
20,20,1,27,0,117,53021,1267
20,20,1,27,1,2,89,10
20,20,2,27,1,4,241,30
20,20,5,27,0,5,57,3
20,20,1,28,0,307,14941,417
20,20,1,28,1,36,1603,207
20,20,5,28,0,2,41,2
20,20,5,28,1,1,24,3
20,20,1,29,0,1233,35043,1791
20,20,1,29,1,21,305,43
20,20,5,29,0,126,463,21
20,20,5,29,1,5,68,10
20,20,1,30,0,6811,28628,992
20,20,1,30,1,4,87,13
20,20,5,30,0,112,222,12
20,20,1,31,0,1544,1068714,28045
20,20,1,31,1,118,28357,4861
20,20,2,31,0,22,23550,614
20,20,5,31,0,2,720,52
20,20,1,32,0,394,33549,741
20,20,1,32,1,16,884,111
20,20,5,32,0,7,18,1
20,20,1,33,0,685,46602,1636
20,20,1,33,1,82,3222,417
20,20,5,33,0,124,1573,100
20,20,5,33,1,12,44,5
20,20,1,34,0,2927,39431,696
20,20,1,34,1,67,956,166
20,20,5,34,0,112,182,9
20,20,5,34,1,31,34,5
20,20,1,35,0,2994,28714,878
20,20,1,35,1,478,4579,521
20,20,5,35,0,450,673,37
20,20,5,35,1,40,37,4
20,20,1,36,0,890,6018,143
20,20,1,36,1,64,660,83
20,20,5,36,0,125,131,9
20,20,5,36,1,43,64,8
20,20,1,37,0,184,1005,34
20,20,1,37,1,23,167,20
20,20,5,37,1,14,15,2
20,20,1,38,0,274,677,21
20,20,1,38,1,86,91,15
20,20,5,38,0,57,227,7
20,20,5,38,1,9,26,4
20,20,1,39,0,3257,61523,1613
20,20,1,39,1,635,12922,1554
20,20,5,39,0,27,234,7
20,20,1,40,0,1087,15443,542
20,20,1,40,1,309,7229,1156
20,20,5,40,0,344,478,25
20,20,5,40,1,45,143,23
20,20,1,41,0,248,660905,9504
20,20,1,41,1,53,25934,3257
20,20,2,41,0,17,5724,131
20,20,1,42,0,6065,163908,6194
20,20,1,42,1,1006,22049,2332
20,20,5,42,0,209,808,32
20,20,5,42,1,9,39,4
20,21,1,3,2,3,748,344
20,21,1,4,3,62,4096,2145
20,21,1,5,2,139,2314,995
20,21,1,7,2,181,3994,1697
20,21,1,7,3,5,160,95
20,21,1,8,2,18,569,244
20,21,1,17,2,99,21828,9083
20,21,1,20,2,91,631,271
20,21,1,20,3,5,187,106
20,21,4,20,2,4,30,11
20,21,5,20,3,1,9,5
20,21,1,21,2,1856,147,63
20,21,4,21,2,16,15,5
20,21,5,21,3,154,84,44
20,21,1,23,2,91,3598,1550
20,21,1,23,3,3,314,177
20,21,1,24,2,22,1024,434
20,21,1,24,3,48,870,521
20,21,5,24,2,1,19,9
